File Name,IMF Spot,Interpolation Method,Mean Frequency,Variance Frequency,Rows,Cols,Channels,Median Frequency,Skewness Frequency,Kurtosis Frequency,Mean Color,Variance Color,Median Color,Skewness Color,Kurtosis Color
00675.jpg,IMF 5,Bicubic,4322.593325559584,307030765.7021245,782,1280,2,860.5126170416735,75790152882687.38,5.348823787953049e+19,-0.2867306213925401,325.32097724702436,-0.004096692810757863,-4537.807956713569,2977582.519052639
00675.jpg,IMF 6,Bicubic,5566.674676985422,654489041.5986305,782,1280,2,1422.1042399575558,226352379352804.4,1.2857540507742957e+20,0.5265496683675509,684.5422273021823,-0.08832540578169962,16900.929076375374,16850183.38809657
00675.jpg,IMF 7,Bicubic,7244.524705574566,5015264051.409072,782,1280,2,1635.2116576552803,5.6130514491087816e+16,1.7553090329432397e+24,36.179885664907225,3753.9026915474487,10.979189175237629,217759.52039763774,50296236.3283663
00675.jpg,IMF 8,Bicubic,6159.702397230327,8303359422.782745,782,1280,2,1250.632612121191,2.8064386989338624e+17,1.7537577598167313e+25,64.63307738669965,4155.866694598483,73.69640058599782,90458.6254385299,39921080.96324077
00675.jpg,IMF 9,Bicubic,3291.0277518735884,2071513910.7094975,782,1280,2,600.4960597307565,7640323892657470.0,8.555741832687525e+22,16.694926514702658,1801.6270693067668,0.0,179896.97845658025,25921763.66426166
00675.jpg,IMF 10,Bicubic,921.7913352187451,125110529.3764534,782,1280,2,185.09271336873604,47159218930719.56,2.115326088010499e+19,0.9968281163046903,124.84575650279808,0.0,16958.123345595053,2531967.786048593
00675.jpg,IMF 11,Gaussian,1.4196365907426787e-11,5.508065723280436e-23,782,1280,2,1.333902791560023e-11,2.595705795782925e-34,9.928243329221891e-45,1.8044673456503505e-17,2.5637102010822377e-28,0.0,-2.437165251837161e-44,3.393027179370651e-55
00676.jpg,IMF 1,Bicubic,20085.80531235355,3248463352.3224607,480,640,2,7330.8246246182125,1613656876267951.0,1.2006787304208183e+21,6.435034129946848,11846.295177439879,0.023798665907056947,1890647.1526372957,14363795600.131325
00676.jpg,IMF 2,Lanczos4,29307.417389289934,8104215778.782867,480,640,2,9903.142056006614,8062004622537718.0,1.617452432398617e+22,-16.129360002032897,28916.733370966893,-0.033573153453782416,-28059090.986828707,57900613901.78885
00676.jpg,IMF 3,Bicubic,20578.377077316123,3765915768.2465553,480,640,2,7014.007499849005,1885769081368446.2,1.2425165511503383e+21,2.912997910602374,13628.83661564277,0.010717832511821648,4639309.279887618,17943239052.47948
00676.jpg,IMF 4,Bicubic,18241.775832427636,3160372348.0923347,480,640,2,6135.693015807759,1701241502746528.8,1.710858098347429e+21,9.018316296881137,11289.551265482154,0.14002160421866333,3749595.1729466408,9453168805.961208
00676.jpg,IMF 5,Bicubic,14724.974745932659,2563909875.728653,480,640,2,4794.615914118448,1599584336803160.0,2.0504108636854233e+21,10.355352930838905,8944.637619444069,0.8673275409885148,2539837.9147722055,4400725798.423701
00676.jpg,IMF 6,Bilinear,11948.188004152482,2625469933.582077,480,640,2,3606.8136199276673,2995265330606006.0,1.2466549709411235e+22,24.869342630947425,8392.678330192595,9.211167053918109,1194982.1185767183,1750190756.5211132
00676.jpg,IMF 7,Lanczos4,9396.062586448632,3420855683.45607,480,640,2,2573.384308719058,2.14513721300583e+16,3.532624714183425e+23,58.98585967239261,7943.65558391887,52.54371340257458,-680765.2639941009,872888871.7103804
00676.jpg,IMF 8,Bicubic,5366.0337648723735,1623885731.0447853,480,640,2,1333.0451585163735,3993002820588915.0,2.6274802557324517e+22,29.963187926732886,4482.025238442212,0.0,223136.69061644332,276413006.06385344
00676.jpg,IMF 9,Bicubic,1441.8551488975404,178198360.90753904,480,640,2,316.5053318926398,60364733126741.016,2.5321662431755637e+19,2.8701767068157094,578.6022783081802,0.0,134966.08515485842,36169368.91978014
00676.jpg,IMF 10,Gaussian,1.0133614444743055e-11,2.806187778511486e-23,480,640,2,9.531491178352496e-12,9.542344181101792e-35,2.5987810989675097e-45,3.0294054302141644e-17,4.256241457462507e-28,0.0,4.03783373520617e-43,3.5623106330509664e-54
00677.jpg,IMF 1,Lanczos4,24744.042317905576,3641010393.2269125,168,224,2,9703.973804709525,1560325536037390.0,9.80547827762639e+20,14.227677697912657,112820.4798480709,0.31027191083976313,6584477.203797113,308302896083.3816
00677.jpg,IMF 2,Lanczos4,30062.089594387595,5931393615.968328,168,224,2,11084.336278356903,3391918331273170.5,2.7601962577944117e+21,-24.48500363589755,181031.08745487197,0.0,-87898383.10746564,827910547181.5884
00677.jpg,IMF 3,Lanczos4,16271.791235445418,1859036621.389141,168,224,2,5861.3457380088075,583223161916438.4,2.636547588325195e+20,28.020563595724358,55651.06749385671,0.0,32151060.580970738,84967640510.73238
00677.jpg,IMF 4,Lanczos4,14867.447478688095,2092929382.6067467,168,224,2,5319.688887998412,1580050347682881.0,3.386578626062315e+21,87.15155820463062,53894.03981880739,23.76493877086748,21734346.095978763,34793769571.18431
00677.jpg,IMF 5,Bicubic,8466.142589876983,979089593.069407,168,224,2,2931.169547419786,1171390238019197.5,3.4432224424110556e+21,89.51946424685241,19908.38402174137,20.264017656579774,2519714.051044684,3088279152.514307
00677.jpg,IMF 6,Bilinear,1125.7097379099637,27264415.321816802,168,224,2,314.31381463130526,1764499168574.5864,1.4387207331974387e+17,3.4553551118659556,746.235418368135,0.0,177971.62472338387,47750752.64754486
00677.jpg,IMF 7,Gaussian,4.464391232375195e-12,5.445444520685001e-24,168,224,2,4.204613257466103e-12,8.547891245068312e-36,1.01093683669741e-46,1.6619122933456718e-16,6.742983157536064e-28,0.0,1.8165560753879272e-42,8.249274210053978e-54
00678.jpg,IMF 1,Lanczos4,7004.161155515961,97119080.72773354,768,1024,2,3458.189236639978,3440334412298.951,1.9467602539148304e+17,-0.18306315411875648,185.8406056949333,-0.006879578146390758,-72656.09512851351,78723836.28264175
00678.jpg,IMF 2,Lanczos4,8421.345141385911,252263979.8835404,768,1024,2,2443.432479193996,17106332889733.49,1.766420461886591e+18,0.216285210686902,410.9016992460046,-0.008563534730954492,281311.8239436506,435426423.9000607
00678.jpg,IMF 3,Lanczos4,6006.240179932422,207285283.9604781,768,1024,2,1086.997069881282,16968875368640.305,2.58829165052082e+18,-0.09429934138790898,309.4396105683681,-0.02053014703164288,-929.2478837248,4046256.931988234
00678.jpg,IMF 4,Bicubic,6543.549634606677,399096554.36069363,768,1024,2,1468.570471699689,69550237131954.164,2.541916498079402e+19,-0.3039463607436355,561.8310838405936,-0.0129589276314778,-42776.19735537881,31075483.024234515
00678.jpg,IMF 5,Bicubic,6516.369276908149,595285109.6319976,768,1024,2,1599.2331009097084,177625853732055.88,1.395386664777542e+20,-0.48968606990846525,810.6989513795238,-0.0434107964526409,-130886.82109368728,151094228.986284
00678.jpg,IMF 6,Bicubic,7036.281243525143,1089209230.8920004,768,1024,2,1812.2661387339595,635546230240720.4,8.874330270828497e+20,0.29774386759844795,1447.8667784675215,-0.06855797762100263,566840.3538892042,805862497.5612327
00678.jpg,IMF 7,Lanczos4,7759.342844973787,4237463832.918864,768,1024,2,1808.3152156329475,2.9028638452112784e+16,6.31119601081038e+23,33.543690186582836,4339.592417352344,13.390077965978577,306292.1662716489,79864917.20158757
00678.jpg,IMF 8,Lanczos4,6669.029959410895,8331699918.323743,768,1024,2,1427.8858013153335,2.5935857588136074e+17,1.4452395364142095e+25,73.7463800976893,5212.329829728029,76.8352734869249,140161.94867477965,61257429.24421299
00678.jpg,IMF 9,Bicubic,3886.0619207206187,1722474276.333703,768,1024,2,836.9183123381258,4226539641622805.5,3.1578922109937937e+22,15.583430624981602,1966.598515295865,0.0,258104.28750036363,43792258.872540645
00678.jpg,IMF 10,Bicubic,650.735278372296,51812426.66664898,768,1024,2,142.4449281637118,11634011541383.61,3.0240279476444984e+18,0.4802763603319364,66.19069472152589,0.0,9906.096264240496,1585836.177818707
00678.jpg,IMF 11,Gaussian,1.3880456362800394e-11,5.259884035021579e-23,768,1024,2,1.3036783867398373e-11,2.405499224848392e-34,8.953581482631832e-45,1.9173437794048342e-17,3.118713634250974e-28,0.0,-1.2513845309312522e-44,5.7083300671237644e-55
00680.jpg,IMF 1,Lanczos4,2900.279531114411,10784736.733781766,200,300,2,1766.8443050624903,108270282778.73183,2249380843699523.2,0.16884653165169536,319.91079238846567,0.04084421809294032,9013.69326059559,3851667.151167808
00680.jpg,IMF 2,Lanczos4,4294.286688661411,71494663.33826782,200,300,2,1423.912075737523,2776819515354.8823,1.516166937581126e+17,-1.9109661447494677,1495.2742334383283,-0.09522577842528501,-818225.2009268628,767037563.7006105
00680.jpg,IMF 3,Lanczos4,5200.19595152429,149747344.45275187,200,300,2,1689.7499828582038,10151836594701.262,9.391699230567126e+17,-0.08385041210921086,2946.4826755584145,-0.2556634100709237,859397.8400130995,802396270.5162815
00680.jpg,IMF 4,Bicubic,4913.509993327163,189518254.50962844,200,300,2,1547.8232865240411,18150134983872.06,2.6121209571670963e+18,-0.9075487614351445,3560.1902713148565,-0.243629623970695,-331973.49649830867,381953752.8285492
00680.jpg,IMF 5,Lanczos3,5557.784167825273,530462618.8026664,200,300,2,1596.5180045926718,373647615018974.44,7.276304534136679e+20,42.39725278651751,7558.33268380273,20.542038290502493,520005.6025890586,424485999.38331425
00680.jpg,IMF 6,Bicubic,3908.809576995997,560472397.4172308,200,300,2,1036.659296464965,957946449909804.8,3.2684882301974715e+21,62.23633966811235,5722.491186822785,41.21315657361937,477720.4002189842,123295968.19986053
00680.jpg,IMF 7,Bicubic,1645.8842583720823,60924909.291863695,200,300,2,482.5129687551607,8675521341585.6,2.1425254904318031e+18,8.550309665345596,987.4562760237095,0.0,178536.20690755016,60703590.35473361
00680.jpg,IMF 8,Gaussian,3.124527066340691e-12,2.6698198931851064e-24,200,300,2,2.937701345393769e-12,2.8238271269102685e-36,2.3411625651684394e-47,-1.9406698470447738e-17,2.0720777807139895e-28,0.0,-1.2984047159730928e-43,3.960456070717294e-55
00681.jpg,IMF 1,Lanczos4,40611.34214797426,19609472955.584606,365,590,2,13851.052688197771,5.5015766300504104e+16,3.309417017612115e+23,45.6246525447397,96635.61451478724,0.2376472411753413,279481038.4639127,1129027229529.486
00681.jpg,IMF 2,Lanczos4,57919.326400145575,36217475799.690186,365,590,2,19773.129295130595,9.230461478345475e+16,4.693671036157474e+23,-45.97168949375423,181643.85554283205,-0.15369428497941368,-717445397.4024296,4090079729224.102
00681.jpg,IMF 3,Bicubic,33752.0126850534,9711773945.999954,365,590,2,11803.401972023119,7393573018057931.0,7.280430955093771e+21,2.3271170995406365,50382.19681433546,0.18664543969198,-78206842.58883132,473828585386.8412
00681.jpg,IMF 4,Bicubic,15299.974909787037,2062886269.956047,365,590,2,5203.463738729835,706685236804570.2,3.179991166512994e+20,-3.931548810981598,10650.786258965032,-0.4195397268225083,-4346684.136238093,12318760175.91622
00681.jpg,IMF 5,Bicubic,13996.484931102488,2230845011.212759,365,590,2,4575.03546357149,1016894723568167.8,6.832044021308992e+20,9.628614095595571,11176.138648918683,3.189634263510374,4260902.745909482,11811862783.166698
00681.jpg,IMF 6,Bicubic,7735.2097913947655,2313768340.827796,365,590,2,2158.689451056441,1.4630656464209702e+16,1.991601369845168e+23,66.8003582031603,6559.777671418151,73.26616521265802,-276845.8385638457,240714507.38858443
00681.jpg,IMF 7,Bicubic,4040.4952915097247,1084003772.2876031,365,590,2,977.6598621656777,2774561466811559.0,1.8646374435825903e+22,36.81411110722774,3754.2144877836486,0.0,311164.9445695787,56733142.62882527
00681.jpg,IMF 8,Gaussian,479.2135022623243,5853108.098841726,365,590,2,126.83835037258686,195583616183.7619,7497769647181449.0,0.18986656396806662,28.209846576404484,0.0,4530.71516962173,754663.8101468927
00681.jpg,IMF 9,Gaussian,6.312129427211966e-12,1.0852011698066003e-23,365,590,2,5.948445152531563e-12,2.2225698977082572e-35,3.803491357811566e-46,-5.939061640901696e-18,2.354073926539051e-28,0.0,-5.690864495634185e-43,8.096711334836169e-55
00682.jpg,IMF 1,Lanczos4,2802.7903913637365,6499337.415321697,240,320,2,2000.672028544963,34493294400.059975,416184488817390.75,0.35391632922261046,186.78843324808904,0.04897842294512817,13007.703398289055,5655147.923086134
00682.jpg,IMF 2,Lanczos4,2639.1569586668948,15712377.244198265,240,320,2,917.2464937266229,201697963956.93457,4958839968093451.0,0.00558733174391483,295.28026431138755,-0.01673182122262877,1733.1862914436547,4377239.80783068
00682.jpg,IMF 3,Bicubic,2647.477611437493,30352222.297971543,240,320,2,738.9325487709532,935810706899.0365,6.2242147925959736e+16,-0.12364309227762112,486.46075406586647,-0.021327207810547033,-18872.515985719274,9997877.601805206
00682.jpg,IMF 4,Bicubic,3075.711389250361,67421789.83454339,240,320,2,952.2188893604771,4188000217362.308,4.907399671098605e+17,0.4299861607941055,1000.8800908664705,0.067321731684583,12262.696235802261,15923058.407968061
00682.jpg,IMF 5,Bicubic,3692.443574140137,187094325.804139,240,320,2,1093.539337288425,33032049930539.58,1.0160345286548468e+19,8.04585859158376,2548.916052132933,1.3122498780157392,86904.9514507075,52233789.76126658
00682.jpg,IMF 6,Lanczos3,3242.1798972228275,780596360.4400638,240,320,2,786.5021390129893,2927938464787829.5,1.7079719078407885e+22,78.35793178275902,4160.9211273277015,95.35269263036881,-79454.89089748902,41386553.78964975
00682.jpg,IMF 7,Lanczos3,1793.780631278909,226437761.37846008,240,320,2,373.29554408520005,132824193782499.4,1.651300885576362e+20,23.546831958350175,2435.8515267514103,0.0,211356.59249578943,27332465.17281367
00682.jpg,IMF 8,Bilinear,329.7546988886916,11244111.701848947,240,320,2,52.14295385083363,694658770053.9669,4.827575185540974e+16,1.1553668753240232,146.4886933116347,0.0,18981.404871828858,2541965.1036232375
00682.jpg,IMF 9,Gaussian,3.5937896327483773e-12,3.557742073578728e-24,240,320,2,3.3782058189054726e-12,4.26679042035526e-36,4.120570129462739e-47,2.454055477348523e-17,2.144924446105002e-28,0.0,5.710232697794737e-45,2.4962236670629848e-55
00683.jpg,IMF 1,Bicubic,11295.359870135904,423392271.4591576,315,592,2,5570.3657131726795,47141457522670.45,7.412156139855817e+18,1.8384186066908446,2951.2396188660946,-0.006434495381894792,2636782.2744096196,4838377537.120446
00683.jpg,IMF 2,Lanczos4,16668.163444138303,1263321513.6612287,315,592,2,6210.604687413124,258768735506970.0,7.70441610466202e+19,-4.286267931516737,8246.048682968594,-0.01969923851138512,-6932630.655483005,16867254913.812674
00683.jpg,IMF 3,Lanczos4,13460.851665680362,880585472.8568089,315,592,2,4850.5651822038235,137586833559589.39,2.9502809235046695e+19,0.8737289578167818,5693.037543773581,0.01074619073428738,195485.345671347,8114627406.29741
00683.jpg,IMF 4,Bicubic,9969.313733469668,601468284.0181702,315,592,2,3449.6183830039568,89161957205174.7,1.8891720636084154e+19,0.6873699191430022,3757.868901479484,-0.03154982067839818,553421.3294612388,857821975.8405918
00683.jpg,IMF 5,Bicubic,8718.979940072888,852453402.1499933,315,592,2,2624.716875613607,225979493196494.94,8.808334468381087e+19,6.492314469407279,4936.796728341837,1.3850004310615711,420982.54085367254,491951742.93806744
00683.jpg,IMF 6,Lanczos4,7428.726507940389,2276337223.492023,315,592,2,1766.5310370350421,8085632517532835.0,7.5802081464575e+22,58.23169850959817,9111.874956972328,34.62442694062209,183831.40073403163,235254637.64731368
00683.jpg,IMF 7,Bicubic,5392.497984016813,2354322051.587143,315,592,2,1182.9309795029262,1.540158452665452e+16,2.023821717420691e+23,74.69418097704097,7201.780433353346,34.52392417029533,219082.4694517699,94833063.51514445
00683.jpg,IMF 8,Bicubic,1846.856961675072,271258153.0096406,315,592,2,380.7781716380425,113729472173896.25,7.514231076228794e+19,8.664191412454604,1397.8459530120213,0.0,231232.61589652224,42881562.000419885
00683.jpg,IMF 9,Gaussian,7.207604831614459e-12,1.427455478622531e-23,315,592,2,6.7575104824958164e-12,3.3923719145886426e-35,6.55976855651137e-46,5.1574646169684716e-17,3.5512455045343475e-28,0.0,-4.432643757280234e-44,8.107593267519478e-55
00684.jpg,IMF 1,Lanczos4,7251.531037543084,78802219.69761975,469,750,2,4644.102562287267,2944809439056.9966,1.850575721198604e+17,-0.001965112285705639,373.5235841584345,-0.003974359998369481,-10383.44103849202,55581640.76667685
00684.jpg,IMF 2,Lanczos4,8216.163618923601,167385748.05987054,469,750,2,3239.8059995755884,7940639967019.082,5.96604188798812e+17,0.21379681962870833,667.7328059811658,-0.004369697563754434,83682.13695537898,147696957.0344937
00684.jpg,IMF 3,Lanczos4,7666.356688336179,214862749.4014033,469,750,2,2567.5281358527827,12918877892188.896,1.1518537994628576e+18,-0.2433978782259548,777.8676210811199,-0.023759502582157643,-28163.180829395405,77694150.38295972
00684.jpg,IMF 4,Bicubic,7827.636792484568,349825479.12305474,469,750,2,2638.3446184666436,39169234871287.37,6.550245995443878e+18,0.7568521387019986,1168.1475071162265,0.031043306936876958,68420.89674375585,119606106.31811552
00684.jpg,IMF 5,Bicubic,6727.187276491179,422134929.4040079,469,750,2,2092.4079930950315,69341383417037.24,1.6795357682912799e+19,0.554765529005474,1328.448391730905,0.005775151965447978,29971.64927660271,82525237.45871826
00684.jpg,IMF 6,Bicubic,6712.271045374182,1087966806.0171528,469,750,2,1825.1886639147788,740418973836256.2,1.1941581915005033e+21,11.576728379084168,3087.077835100793,1.6970986599398694,337331.1775292339,133044379.41255146
00684.jpg,IMF 7,Bicubic,6756.450474853369,4538537671.508829,469,750,2,1577.6453404816089,5.826538664519554e+16,1.4333539017907897e+24,75.48220026223774,7334.95285090044,63.54225933050692,498071.06277180224,160461194.65139386
00684.jpg,IMF 8,Lanczos4,4992.861838487697,1997579396.2642019,469,750,2,1146.3206078031933,7564025068313921.0,8.114507871095302e+22,36.772064007952196,4397.660555510288,0.0,578353.3805310995,122284297.84436032
00684.jpg,IMF 9,Gaussian,1055.6759875080477,74899585.31855915,469,750,2,254.87435116402847,15936806213341.525,4.1975896320697175e+18,1.598672982543887,213.54669560934124,0.0,37330.68840103744,7815929.6763606025
00684.jpg,IMF 10,Gaussian,8.957844711978417e-12,2.1879337923046592e-23,469,750,2,8.40332580197288e-12,6.519490050815354e-35,1.5573099726017476e-45,-2.7926804042312396e-18,2.9032641666992343e-28,0.0,-4.853221107569079e-44,5.489003943539451e-55
